author_repo,wf_contents,security_policy
ovity/octotree,,
gitpod-io/gitpod,Check gitpod.yaml changes' 'active' '10763622' 'JB Stable IDEs Update' 'active' '15364429' 'Code Nightly' 'active' '15747481' 'Changelog' 'active' '15800278' 'JB Update Latest IDE Images' 'active' '18226479' '.github/workflows/jetbrains-auto-update-template.yml' 'active' '18268462' 'Team Labeler' 'active' '19125743' 'IDE integration tests' 'active' '19899559' 'JetBrains Test' 'active' '20982051' 'Configcat code references' 'active' '29862754' 'Branch Deleted' 'active' '30530260' 'JB Plugins Platform Update' 'active' '31056271' '.github/workflows/jetbrains-update-plugin-platform-template.yml' 'active' '31174155' '.github/workflows/changelogger.yml' 'active' '37482558' 'buf-pull-request' 'active' '37816649' 'public-api-compatibility' 'active' '37857866' 'JB Backend Latest' 'active' '38490743' '.github/workflows/auto-approve.yml' 'active' '40066367' 'Semgrep' 'active' '40437628' 'Dashboard sync' 'active' '40877316' 'PoC-Build' 'active' '43064584,We appreciate your efforts to responsibly disclose your findings and will make' 'every effort to acknowledge your contributions' 'To report a security issue please visit httpswwwgitpodiosecurity
reviewdog/reviewdog,reviewdog on Pull Request' 'active' '191064' 'Code scanning - action' 'active' '1571628' 'Deploy doghouse' 'active' '5799928' 'Go' 'active' '4640' 'release' 'active' '1219240' 'reviewdog' 'active' '4646,
danger/danger,CI' 'active' '963205,
danger/danger-js,CI Integration Tests' 'active' '6822041' 'CI via OSS App' 'active' '6821943' 'CI' 'active' '889274' 'Release Danger-JS package' 'active' '9269345,SSuuppppoorrtteedd VVeerrssiioonnss' 'We only support the current SemVer major' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Feel free to reach out to orta on Twitter orta or via yournameortaio
joho/awesome-code-review,,
ajinabraham/nodejsscan,Python package' 'active' '175251' 'Test' 'active' '1490337' 'pages-build-deployment' 'active' '18911530' 'Build and Publish Release to DockerHub' 'active' '18963108' 'Build and Publish to DockerHub' 'active' '18963118,
microsoft/vscode-pull-request-github,,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
houndci/hound,,
mbj/mutant,CI' 'active' '2077299,
