author_repo,wf_contents,security_policy
konstruktoid/hardening,Konstruktoid ShellCheck' 'active' '126679' 'issue assignment' 'active' '21382745' 'Konstruktoid ShellCheck' 'active' '22365722' 'slsa' 'active' '22365723' 'Scorecards supply-chain security' 'active' '34854109,SSuuppppoorrtteedd VVeerrssiioonnss' 'The current upstream and the latest published version are supported' 'RReeppoorrttiinngg aa BBuugg oorr VVuullnneerraabbiilliittyy' 'If you found a bug or vulnerability or just something odd feel free to submit' 'a issue or improve the code by creating a pull request
sachinchoolur/lightgallery-desktop,,
WordOps/WordOps,Upload Python Package' 'active' '193847' 'CI' 'active' '3218726' 'Upload Python Package' 'active' '256860,
geigi/cozy,Deploy on AUR' 'active' '667227' 'Unit Testing' 'active' '1117567' 'Deploy on Flathub' 'active' '205331' 'Flatpak' 'active' '11702905' 'Deploy on OBS (OpenSuse)' 'active' '362819,
lyfeyaj/sublime-text-imfix,,
iredmail/iRedMail,,
valerie-makes/notion-linux,,
andreapollastri/cipi,Laravel' 'active' '8604955' 'pages-build-deployment' 'active' '16390610,
biyidev/biyi,,
SevenBits/Mac-Linux-USB-Loader,,
LordAmit/Brightness,,
wimpysworld/deb-get,👋 Greetings' 'active' '24640397' '01-main Tests' 'active' '37396035' 'deb-get Tests' 'active' '37396036,
Cyclenerd/ethereum_nvidia_miner,,
ericoporto/fgmk,,
linuxserver/docker-webtop,External Trigger Main' 'active' '8417169' 'External Trigger Scheduler' 'active' '8417170' 'Greetings' 'active' '8417171' 'Package Trigger Main' 'active' '8417172' 'Package Trigger Scheduler' 'active' '8417173' 'Mark stale issues and pull requests' 'active' '8417174,
SuperManito/LinuxMirrors,Github > Gitee' 'active' '6528499' 'pages-build-deployment' 'active' '16933327,
htpcBeginner/AtoMiC-ToolKit,,
systemd/mkosi,CI' 'active' '1918289' 'Differential ShellCheck' 'active' '32513200' 'CodeQL' 'active' '34839371,
notion-enhancer/notion-repackaged,Notion Repackaged Main' 'active' '12226385' 'Gemfury Artifact Upload' 'active' '13041641,Please contact dragonwocky privately about any security issues so they can be' 'resolved safely without publicising informately that could potentially be taken' 'advantage of and used against other users of the notionenhancer' 'Depending on the situation appropriate changes to source code will be made and' 'released as soon as they can be and users will be informed of any risk they may' 'have experienced and steps they may need to take in response' 'You can get in touch by direct messaging dragonwocky on Discord or' 'emailing thedragonringbodgmailcom
hughperkins/tf-coriander,,
openSUSE/open-build-service,Brakeman' 'active' '14626494' 'Pull Request Labeler' 'active' '11943381' 'Scorecards supply-chain security' 'active' '33893008,This document outlines security procedures and general policies for the Open' 'Build Service project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The Open Build Service team and community take all security bugs in Open Build' 'Service seriously Thank you for improving the security of Open Build Service' 'We appreciate your efforts and responsible disclosure and will make every' 'effort to acknowledge your contributions' 'Report security bugs by emailing the Security Team at securitysusecom' 'The security team will acknowledge your email as soon as possible and will' 'send a more detailed response indicating the next steps in handling your' 'report After the initial reply to your report the security team will endeavor' 'to keep you informed of the progress towards a fix and full announcement and' 'may ask for additional information or guidance' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be deployed in production and released as fast as possible to all' '      maintained versions of Open Build Service' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please contact' 'the Open Build Service team at the obsdevel mailinglist
hughperkins/coriander,,
MysticRyuujin/guac-install,,
pacstall/pacstall,codacy-coverage-reporter' 'active' '19135566' 'test install script' 'active' '9361102,
YadominJinta/atilo,Package' 'active' '1121518' 'Test' 'active' '1121475,
nachifur/MulimgViewer,,
mikeslattery/tunic,,
cami-la/curso-dio-dominando-ides-java,,
QuickBox/QB,,The following security policy covers the QuickBox CE Community Edition as' 'seen here within this GitHub repository For reporting any suspected' 'vulnerabilities within QuickBox Pro please create a private listing within our' 'QuickBox Labs here' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'The QuickBox Community Edition is under limited development and support' 'Meaning it is a community aimed project As such any future developments are' 'on hold as we focus on our QuickBox Pro project We do however take reports of' 'security issues seriously and will work to have these patched upstream in a' 'timely manner As such any security reports and subsequent patches are posted' 'upstream on a rolling commit basis covering latest versions as they are' 'released within our master branch' '' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Security is of the highest importance and all security vulnerabilities or' 'suspected security vulnerabilities should be reported to QuickBoxIO privately' 'to minimize attacks against current users of QuickBox before they are fixed' 'Vulnerabilities will be investigated and patched on the next patch or minor' 'release as soon as possible This information could be kept entirely internal' 'to the project' 'If you know of a publicly disclosed security vulnerability for QuickBox CE' 'please IMMEDIATELY contact secquickboxio to inform the QuickBoxIO Team' 'IIMMPPOORRTTAANNTT DDoo nnoott ffiillee ppuubblliicc iissssuueess oonn GGiittHHuubb ffoorr sseeccuurriittyy vvuullnneerraabbiilliittiieess' 'Please report suspected security vulnerabilities to secquickboxio You will' 'receive a response from us within  hours If the issue is confirmed we will' 'release a patch as soon as possible depending on complexity but historically' 'within a few days' '' 'PPrrooppoosseedd EEmmaaiill CCoonntteenntt' 'Provide a descriptive subject line and in the body of the email include the' 'following information' '     Basic identity information such as your name and your affiliation or' '      company' '     Detailed steps to reproduce the vulnerability' '     Description of the effects of the vulnerability on QuickBox and the' '      related hardware and software configurations so that the QuickBox Team' '      can reproduce it' '     How the vulnerability affects QuickBox usage and an estimation of the' '      attack surface if there is one' '     List other projects or dependencies that were used in conjunction with' '      QuickBox to produce the vulnerability' '' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English
RandomCoderOrg/ubuntu-on-android,Metrics' 'active' '22141449,
Onelinerhub/onelinerhub,,
BobLChen/VulkanDemos,,
snwh/ubuntu-post-install,,
shiguredo/momo,build-workflow' 'active' '28414' 'daily-build-workflow' 'active' '35136' 'daily-build-workflow' 'active' '192332,
Nimdy/Dedicated_Valheim_Server_Script,,
timche/gmail-desktop,CI' 'active' '1236526' 'Release' 'active' '1998591,
pimlie/ubuntu-mainline-kernel.sh,,
amefs/quickbox-lite,ES-Lint' 'active' '10121639' 'Linter' 'active' '10126971' 'PHP-Lint' 'active' '10115642,
adithyakhamithkar/ansible-playbooks,,
geerlingguy/packer-boxes,Validate Packer JSON files' 'active' '912405,
christianhaitian/arkos,sync-to-china' 'disabled_manually' '16216545,
geerlingguy/ansible-role-security,CI' 'active' '3408577' 'Release' 'active' '3408578,
michaeltreat/Windows-Subsystem-For-Linux-Setup-Guide,,
sentora/sentora-core,,
Jactor-Sue/Deepin-Apps-Installation,,
userdocs/qbittorrent-nox-static,Debian Based CI' 'active' '10007746' 'matrix multi build and release - remote files' 'active' '10116265' 'matrix multi build and release - customs tags' 'active' '10116266' 'pages-build-deployment' 'active' '17524933' 'matrix multi build and release - artifacts' 'active' '29963658' 'matrix multi build and release - qbt-workflow-files' 'active' '29963659' 'sh-checker' 'active' '29963660,
naggie/dsnet,Go' 'active' '8835783,
davidfoerster/aptsources-cleanup,,
Ventto/mons,,
master131/iFakeLocation,,
nnstreamer/nnstreamer,GBS Tizen build for x64 from Ubuntu' 'active' '29678420' 'macos' 'active' '23050290' 'Test on RISCV64 Ubuntu 20.04' 'active' '41355313' 'Minimal meson build in Ubuntu' 'active' '23290964,    Vulnerability Reports Table' '    Vulnerability Report' '    Security Disclosure' '' ' VVuullnneerraabbiilliittyy RReeppoorrttss TTaabbllee' 'Table reports on vulnerabilities found and patchesdescriptions to mitigating' 'them' 'VVeerrssiioonn VVuullnneerraabbiilliittyy PPaattcchhddeessccrriippttiioonn' 'xx   NA' 'xx   NA' '' ' VVuullnneerraabbiilliittyy RReeppoorrtt' 'Search and fix of vulnerability issue is the highest priority for the' 'NNStreamer project team' 'Please report security bugs by contact to jaeyunjung marked SECURITY' 'NNstreamer team will confirm your request and within  week will try to prepare' 'recommendations for elimination Our team will keep you updated on the progress' 'towards the fix until the full announcement of the patch release During this' 'process the NNStreamer team may request additional information or guidance' '' ' SSeeccuurriittyy DDiisscclloossuurree' 'When a person responsible for security receives a vulnerability report as' 'previously mentioned it is assigned the highest priority and the person in' 'charge This person will coordinate the patch and release process' 'Actions that must be made by the NNStreamer team' '     Confirm the problem and identify the affected versions' '     Check the code to find any similar problems' '     Prepare fixes for all releases still in maintenance These fixes will' '      released as quickly as possible' 'We suggest the following format when disclosing vulnerabilities
Hikari9/comfortable-swipe,,
teejee2008/polo,pages-build-deployment' 'active' '39680448,
thias/glim,,
HirbodBehnam/MTProtoProxyInstaller,,
TheRemote/Ubuntu-Server-raspi4-unofficial,,
fikrado/fikrado.py,Python Package using Conda' 'active' '16530961,
littlebizzy/slickstack,pages-build-deployment' 'active' '16420316,
maximedegreve/TinyFaces,,
wimpysworld/desktopify,Greetings' 'active' '2415318,
vinceliuice/Sierra-gtk-theme,,
lavabit/robox,Robox Validate' 'active' '25391478,
uraimo/buildSwiftOnARM,.github/workflows/busterarmv6.yml' 'active' '214998,
snwh/suru-icon-theme,,
jasonheecs/ubuntu-server-setup,,
angstwad/docker.ubuntu,,
conjure-up/conjure-up,,
Cyclenerd/static_status,Update status demo page' 'active' '15651420' 'ShellCheck' 'active' '15651421' 'Ubuntu 22.04 LTS' 'active' '40334552,
geerlingguy/ansible-role-firewall,CI' 'active' '3405138' 'Release' 'active' '3405139,
democratic-csi/democratic-csi,CI' 'active' '553214,
wimpysworld/rolling-rhino,Greetings' 'active' '35643942,
berndporr/iir1,pages-build-deployment' 'active' '16957617,
farmergreg/vim-lastplace,,
aimuch/iAI,,
lettier/movie-monad,,
morrownr/88x2bu-20210702,,
rajkumardusad/MyServer,,
rolandguelle/razer-blade-stealth-linux,,
OpenBangla/OpenBangla-Keyboard,SonarCloud' 'disabled_manually' '11626019' 'CI' 'active' '468128' 'DEPLOY' 'active' '1171458,
air-controller/air-controller-desktop,,
morrownr/88x2bu,,
freedomotic/freedomotic,Maven CI' 'active' '22177602,
modded-ubuntu/modded-ubuntu,,
notthebee/ansible-easy-vpn,CI' 'active' '37112771' 'Test the playbook on Ubuntu' 'disabled_manually' '37230019' 'Test the playbook on Ubuntu' 'disabled_manually' '37228535,
geerlingguy/ansible-role-apache,CI' 'active' '3361848' 'Release' 'active' '3391540,
QTodoTxt/QTodoTxt,,
systematicat/hack-captive-portals,,
QROkes/webinoly,,
gaining/Resetter,,
adi1090x/battery-wallpaper,,
hugetiny/decenter,Node.js CI' 'active' '542045' 'pages-build-deployment' 'active' '29163556,
makedeb/makedeb,Build makedeb' 'active' '15239942,
pothi/wordpress-nginx,,
FooBarWidget/debian-packaging-for-the-modern-developer,,
marcosfad/mbp-ubuntu,CI' 'active' '11567918' 'Scheduler' 'active' '22875913,
yutkat/dotfiles,CI' 'active' '173705' 'benchmark' 'active' '15556215' 'CodeQL' 'active' '27170375' 'InstallTest' 'active' '27170799' 'Deploy Jekyll with GitHub Pages dependencies preinstalled' 'active' '34565777' 'pages-build-deployment' 'active' '16409006,
kasparsd/php-7-debian,,
Cezerin2/cezerin2-api,,
johang/vlc-bittorrent,vlc-bittorrent CI' 'active' '10805725,
canonical/subiquity,CI' 'active' '5923132' 'cla-check' 'active' '13015132' 'snap' 'active' '6800340,
PINTO0309/MobileNet-SSD-RealSense,,
dorkbox/SystemTray,,
themagicalmammal/howtodebuntu,,
app-outlet/app-outlet,Pipeline' 'active' '6819185' 'Pull request validation' 'active' '5575874,
yktoo/indicator-sound-switcher,,
konstruktoid/ansible-role-hardening,YAML lint' 'active' '128177' 'slsa' 'active' '21096202' 'issue assignment' 'active' '21382264' 'Ansible Lint' 'active' '22338895' 'Scorecards supply-chain security' 'active' '34743036,SSuuppppoorrtteedd VVeerrssiioonnss' 'The current upstream and the latest published version are supported' 'RReeppoorrttiinngg aa BBuugg oorr VVuullnneerraabbiilliittyy' 'If you found a bug or vulnerability or just something odd feel free to submit' 'a issue or improve the code by creating a pull request
keshavbhatt/olivia,,
gusbemacbe/suru-plus,,
twocucao/danmu.fm,,
maestrogerardo/i3-gaps-deb,,
ahangchen/windy-afternoon,,
giovtorres/kvm-install-vm,,
aws-quickstart/quickstart-linux-bastion,pages-build-deployment' 'active' '31062295,If you discover a potential security issue in this project we ask that you' 'notify AWSAmazon Security via our vulnerability reporting page or directly via' 'email to awssecurityamazoncom Please do nnoott create a public GitHub issue
dohliam/libreoffice-impress-templates,,
invertase/flutterfire_desktop,PR Title is Conventional' 'active' '13118525' 'all_packages' 'active' '13117541,
morrownr/8814au,,
cby-chen/Kubernetes,,
coreprocess/linux-unattended-installation,,
williamFalcon/tensorflow-gpu-install-ubuntu-16.04,,
ungoogled-software/ungoogled-chromium-debian,OBS Upload' 'active' '1122140,
ubuntu-flutter-community/software,cla-check' 'active' '33955559' 'analyze' 'active' '35622416' 'format' 'active' '35640543' 'test' 'active' '35641374' 'build' 'active' '35700934' 'PR_CI' 'disabled_manually' '33701432,
H3inAK/fbhacker,,
MatthiasSchinzel/sysmon,,
givip/Telegrammer,,
tuanpham-dev/termux-ubuntu,,
beta-tester/RPi-PXE-Server,,
spiritLHLS/ecs,,
tylert/packer-build,,
mvallim/live-custom-ubuntu-from-scratch,build-bionic' 'active' '10153392' 'build-focal' 'active' '8023011' 'build-jammy' 'active' '27517315' 'pages-build-deployment' 'active' '26355669,
FabrizioBrancati/SwiftyBot,,
marcopaganini/gnome-cedilla-fix,,
adi1090x/uGRUB,,
denysdovhan/dotfiles,,
ukncsc/Device-Security-Guidance-Configuration-Packs,,This vulnerability disclosure policy applies to any vulnerabilities you are' 'considering reporting to the UKs National Cyber Security Centre the' 'Organisation' 'ncscgovuk' 'We recommend reading this vulnerability disclosure policy fully before you' 'report a vulnerability and always acting in compliance with it' 'We value those who take the time and effort to report security vulnerabilities' 'according to this policy However we do not offer monetary rewards for' 'vulnerability disclosures' 'RReeppoorrttiinngg' 'If you believe youve found a vulnerability in the UKs National Cyber Security' 'Centre web platform apps or subdomains please submit your report to us using' 'the following link' 'httpshackeronecombbfbbcaddaafbffc' 'embeddedsubmissionsnew' 'Submissions are anonymous unless you are signed in to your HackerOne account' 'In your report please include details of' '     The website IP or page where the vulnerability can be observed' '     A brief description of the type of vulnerability for example XSS' '      vulnerability' '     Steps to reproduce These should be a benign nondestructive proof of' '      concept This helps to ensure that the report can be triaged quickly and' '      accurately It also reduces the likelihood of duplicate reports or' '      malicious exploitation of some vulnerabilities such as subdomain' '      takeovers' 'WWhhaatt ttoo eexxppeecctt' 'After you have submitted your report we will respond to your report within ' 'working days and aim to triage your report within  working days Well also' 'aim to keep you informed of our progress' 'Priority for remediation is assessed by looking at the impact severity and' 'exploit complexity Vulnerability reports might take some time to triage or' 'address You are welcome to enquire on the status but should avoid doing so' 'more than once every  days This allows our teams to focus on the' 'remediation' 'We will notify you when the reported vulnerability is remediated and you may' 'be invited to confirm that the solution covers the vulnerability adequately' 'Once your vulnerability has been resolved we welcome requests to disclose your' 'report Wed like to unify our guidance so please do continue to coordinate' 'public release with us' 'GGuuiiddaannccee' 'You must NOT' '     Break any applicable law or regulations' '     Access unnecessary excessive or significant amounts of data' '     Modify data in the Organisations systems or services' '     Use highintensity invasive or destructive scanning tools to find' '      vulnerabilities' '     Attempt or report any form of denial of service eg overwhelming a' '      service with a high volume of requests' '     Disrupt the Organisations services or systems' '     Submit reports detailing nonexploitable vulnerabilities or reports' '      indicating that the services do not fully align with best practice for' '      example missing security headers' '     Submit reports detailing TLS configuration weaknesses for example weak' '      cipher suite support or the presence of TLS support' '     Communicate any vulnerabilities or associated details other than by means' '      described in the published securitytxt' '     Social engineer phish or physically attack the Organisations staff or' '      infrastructure' '     Demand financial compensation in order to disclose any vulnerabilities' '     Please follow HackerOnes disclosure guidelines' '     Vulnerabilities in thirdparty systems are not covered by this VDP' '     For issues that do not represent a security risk please Contact NCSC' '     If you believe youve found a vulnerability in a UK government website or' '      system please contact the owner If there is not a point of contact or' '      no response you can report the vulnerability here' 'You must' '     Always comply with data protection rules and must not violate the privacy' '      of any data the Organisation holds You must not for example share' '      redistribute or fail to properly secure data retrieved from the systems' '      or services' '     Securely delete all data retrieved during your research as soon as it is' '      no longer required or within  month of the vulnerability being resolved' '      whichever occurs first or as otherwise required by data protection law' 'LLeeggaalliittiieess' 'This policy is designed to be compatible with common vulnerability disclosure' 'good practice It does not give you permission to act in any manner that is' 'inconsistent with the law or which might cause the Organisation or partner' 'organisations to be in breach of any legal obligations' 'Thank you for your help
1021683053/awesome-raspberry-pi-zh,,
NanoMichael/MicroTeX,cLaTeXMath CI' 'active' '4104413' 'Ubuntu GTK' 'active' '9182391' 'Ubuntu' 'active' '18449264' 'Windows GDI+' 'active' '9182389' 'Windows Qt' 'active' '9182390' 'pages-build-deployment' 'active' '18482457,
dvorka/mindforger-repository,pages-build-deployment' 'active' '16899601,
EXALAB/AnLinux-Adfree,,
bmaeser/iptables-boilerplate,,
rastasheep/ubuntu-sshd,,
java-aodeng/hope,pages-build-deployment' 'active' '19516634,
adi1090x/termite-style,,
morrownr/8812au-20210629,,
ubuntu-flutter-community/settings,analyze' 'active' '40322932' 'build' 'active' '40322931' 'format' 'active' '40322934' 'test' 'active' '40322933,
chusiang/automate-with-ansible,,
JREAM/ubuntu-cheatsheet,,
SomerEsat/ethereum-staking-guides,,
esell/deb-simple,,
ritchieng/dlami,,
Thore-Krug/Flash-CHIP,,
neffo/bing-wallpaper-gnome-extension,CodeQL' 'active' '35344722,
ubuntu/yaru.dart,cla-check' 'active' '6476814' 'Flutter CI' 'active' '7156862' 'Publish to GitHub Pages' 'active' '29084451' 'pages-build-deployment' 'active' '29172508,
martin68/apt-smart,,
89luca89/terrible,Ansible Lint' 'active' '2783746' 'Ansible Run' 'active' '10798305' 'Ansible Validate' 'active' '2969580' 'Docker Build' 'active' '4256223' 'Docker Tagged Release' 'active' '10899808,
sudheerj/Linux-cheat-sheet,,
morrownr/8821cu-20210118,,
adi1090x/slim_themes,,
photostructure/photostructure-for-servers,CLA Assistant' 'active' '12157564' 'Build Docker Images' 'active' '9365947,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the latest released version of PhotoStructure is supported' 'RReessppoonnssiibbllee ddiisscclloossuurree sseeccuurriittyy ppoolliiccyy' 'We consider the security of our users a top priority But no matter how much' 'effort we put into security there may still be vulnerabilities present' 'RReeppoorrttiinngg aa sseeccuurriittyy iissssuuee' 'If you find a vulnerability in PhotoStructure oorr eevveenn tthhiinnkk yyoouu hhaavvee please' 'contact us via a pprriivvaattee cchhaannnneell' 'Please use whatever channel is most convenient for you' '     send an email to securityphotostructurecom or' '     send a direct message to PhotoStructure on forumphotostructurecom or' '     send a direct message to PhotoStructure on Twitter' 'Expect a reply in under  hours Please try an alternative contact method if' 'you dont get a response' 'PPlleeaassee ddoo nnoott ooppeenn aa ppuubblliicc GGiittHHuubb iissssuuee ttoo rreeppoorrtt vvuullnneerraabbiilliittiieess' 'We kindly ask you to refrain from malicious acts that put our users the' 'project or any of the projects team members at risk' 'TThhaannkk yyoouu' 'Your efforts to responsibly disclose your findings are sincerely appreciated' 'and will be taken into account to acknowledge your contributions
lvancrayelynghe/ansible-ubuntu,,
DesktopECHO/xWSL,,
vaamonde/ubuntu-2004,,
JonasGroeger/jetbrains-ppa,Build & Publish' 'active' '8997998,
heartsucker/node-deb,,
alessandrokonrad/Pi-Pool,,
wi1dcard/laravel-deployment,,
pkoutoupis/rapiddisk,,
thispc/psiphon,,
mishakorzik/Gmail-Hack,,
PJ-Singh-001/Cubic,,
i-MSCP/imscp,,
tolstoyevsky/pieman,Linter and Tests Runners' 'active' '6564598,
subdavis/selfhosted,,
AnsiPress/AnsiPress,,
adi1090x/kitty-cat,,
cannonbeach/ott-packager,,
alivx/CIS-Ubuntu-20.04-Ansible,pages-build-deployment' 'active' '18381021,
systemsdk/docker-nginx-php-laravel,Laravel App' 'active' '474815,
spheras/desktopfolder,,
drahnr/oregano,,
NayamAmarshe/gameready,,
not-kennethreitz/wsl-guide,,
chusiang/working-on-gnu-linux,,
morrownr/8821cu,,
pythops/jetson-nano-image,,
mtompkins/linux-kernel-utilities,,
tmiland/invidious-updater,pages-build-deployment' 'active' '17537906,
morrownr/8821au-20210708,,
SoftCreatR/imei,pages-build-deployment' 'active' '16572946' 'Main' 'active' '27426450' 'Update Version Information' 'active' '27426452,
64kramsystem/vga-passthrough,,
jrandiny/yoga-slim7-ubuntu,,
shiguredo-webrtc-build/webrtc-build,build' 'active' '28372' 'daily build' 'active' '121304,
trojan-tutor/trojan-tutor.github.io,,
CSMarckitus/Photoshop,,
unkn0w/noobs,CI' 'active' '14072019' 'Test modified scripts' 'active' '13958695' 'CI' 'active' '13935977,
madeny/lhttps,PHP 7.1 7.2 7.3' 'active' '297056,
BorisWilhelms/create-dotnet-devcert,,
64kramsystem/zfs-installer,CI' 'active' '8467509,
