author_repo,wf_contents,security_policy
jekyll/jekyll,Continuous Integration' 'active' '41417' 'Continuous Integration' 'active' '199077' 'Build and deploy Jekyll documentation site' 'active' '1359329' 'Third-Party Repository Profiling' 'active' '2610703' 'Spell Check' 'active' '9095240' 'Micro Benchmark Runs' 'active' '14273784' 'Release Gem' 'active' '14948315' 'pages-build-deployment' 'active' '16449363,
tabler/tabler,Test build' 'active' '340280' 'Bundlewatch' 'active' '38360226' 'Changed lock files' 'active' '39303034,We take security very seriously and ask that you follow the following process' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x   ' 'x     ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you think you may have found a security bug we ask that you privately send' 'the details to supporttablerio Please make sure to use a descriptive title' 'in the email
mmistakes/minimal-mistakes,Cleanup bad PR' 'active' '17679208' 'pages-build-deployment' 'active' '17415722,
primer/octicons,Octicons Build' 'active' '129615' 'Octicons Build' 'active' '238756' 'Optimize SVGs' 'active' '1441610' 'CI' 'active' '8345571' 'Deploy' 'active' '8383983' 'Deploy' 'active' '8385517' 'Release' 'active' '8387134' 'Stale' 'active' '13460035' 'Octicons Publish' 'active' '14490712' 'Release' 'active' '14490713' 'Check for changeset' 'active' '18623472' 'pages-build-deployment' 'active' '24459454' 'CodeQL' 'active' '28611466' 'Package API' 'active' '43012606,
just-the-docs/just-the-docs,CI' 'active' '42322' 'CI' 'active' '148423' 'Publish Ruby Gem' 'active' '3003208' '.github/workflows/node.js.yml' 'active' '7094985' 'pages-build-deployment' 'active' '21083200' 'Deploy Jekyll site to Pages' 'active' '43695446,
mqtt/mqtt.org,pages-build-deployment' 'active' '17353772,
alshedivat/al-folio,Docker Image CI (Upload Tag)' 'active' '30439931' 'Docker Image CI' 'active' '23913385' 'deploy' 'active' '4697367' 'pages-build-deployment' 'active' '16726829,
daattali/beautiful-jekyll,Beautiful Jekyll CI' 'active' '1063173' 'pages-build-deployment' 'active' '19535336,
fastai/fastpages,GH-Pages Status' 'active' '498877' 'Chatops' 'active' '511639' 'CI' 'active' '515342' 'Setup' 'active' '586217' 'Upgrade fastpages' 'active' '680196' 'Build-Docker' 'active' '697592' 'deprecated' 'active' '700207' 'Check Configurations' 'active' '1179042' 'Issue Reminder' 'active' '1179200' 'Check CDN' 'active' '2679472' 'pages-build-deployment' 'active' '17502649,
poole/hyde,,
home-assistant/home-assistant.io,Markdown' 'active' '211520' 'home-assistant.io Test' 'active' '425048' 'Stale' 'active' '3471102' 'Lock' 'active' '3471603' 'Add new PRs to project' 'active' '33145277' 'Codespaces Prebuilds' 'active' '35473111,
github/choosealicense.com,Build and Test' 'active' '2555814' 'pages-build-deployment' 'active' '17442295,SSeeccuurriittyy' 'GitHub takes the security of our software products and services seriously' 'including all of the open source code repositories managed through our GitHub' 'organizations such as GitHub' 'Even though open source repositories are outside of the scope of our bug bounty' 'program and therefore not eligible for bounty rewards we will ensure that your' 'finding gets passed along to the appropriate maintainers for remediation' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'If you believe you have found a security vulnerability in any GitHubowned' 'repository please report it to us through coordinated disclosure' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'ddiissccuussssiioonnss oorr ppuullll rreeqquueessttss' 'Instead please send an email to opensourcesecuritygithubcom' 'Please include as much of the information listed below as you can to help us' 'better understand and resolve the issue' '     The type of issue eg buffer overflow SQL injection or crosssite' '      scripting' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'PPoolliiccyy' 'See GitHubs Safe Harbor Policy
poole/lanyon,,
jekyll/minima,Continuous Integration' 'active' '13797219' 'Build and Deploy Demo Site' 'active' '34972163' 'pages-build-deployment' 'active' '16860606,
poole/poole,Release notes' 'active' '891553,
jekyll/jekyll-admin,Continuous Integration' 'active' '19899511' 'Build Gem Artifact' 'active' '20050430' 'pages-build-deployment' 'active' '19909036,
kitian616/jekyll-TeXt-theme,,
sergiokopplin/indigo,,
sharu725/online-cv,pages-build-deployment' 'active' '16588956,
eduardoboucas/staticman,,
TaylanTatli/Moon,,
mmistakes/so-simple-theme,,
Gaohaoyang/gaohaoyang.github.io,pages-build-deployment' 'active' '28034477,
github/pages-gem,cibuild on push' 'active' '224072' 'Publish to Docker' 'active' '15295770' 'cibuild on push' 'active' '254035' 'validate themes' 'active' '11675173,SSeeccuurriittyy' 'GitHub takes the security of our software products and services seriously' 'including all of the open source code repositories managed through our GitHub' 'organizations such as GitHub' 'Even though open source repositories are outside of the scope of our bug bounty' 'program and therefore not eligible for bounty rewards we will ensure that your' 'finding gets passed along to the appropriate maintainers for remediation' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'If you believe you have found a security vulnerability in any GitHubowned' 'repository please report it to us through coordinated disclosure' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'ddiissccuussssiioonnss oorr ppuullll rreeqquueessttss' 'Instead please send an email to opensourcesecuritygithubcom' 'Please include as much of the information listed below as you can to help us' 'better understand and resolve the issue' '     The type of issue eg buffer overflow SQL injection or crosssite' '      scripting' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'PPoolliiccyy' 'See GitHubs Safe Harbor Policy
jglovier/gifs,pages-build-deployment' 'active' '20933141,
jglovier/resume-template,pages-build-deployment' 'active' '20933213,
sproogen/modern-resume-theme,CI workflow' 'active' '3810795,
jekyll/jekyll-seo-tag,Continuous Integration' 'active' '12735987' 'Release Gem' 'active' '19253521' 'Third-Party Repository Profiling' 'active' '2785859' 'pages-build-deployment' 'active' '19253519,
mzlogin/mzlogin.github.io,Build and Deploy' 'active' '2876483' 'pages-build-deployment' 'active' '16535717,
remote-jp/remote-in-japan,Test & Deploy' 'active' '6519443' 'pages-build-deployment' 'active' '17862740,
jeromelachaud/freelancer-theme,,
christian-fei/Simple-Jekyll-Search,Simple-Jekyll-Search' 'active' '3950091,
nielsenramon/chalk,,
pages-themes/minimal,.github/workflows/ci.yaml' 'active' '2140036,
envygeeks/jekyll-assets,,
wowthemesnet/mediumish-theme-jekyll,,
elipapa/markdown-cv,,
Homebrew/formulae.brew.sh,GitHub Actions CI' 'active' '164669' '.github/workflows/jekyll.yml' 'active' '16071080' 'Scheduled regeneration' 'active' '1194925' 'CI' 'active' '21730' 'Triage issues' 'active' '4202455' 'pages-build-deployment' 'active' '16384721,No technology is perfect and Homebrew believes that working with skilled' 'security researchers across the globe is crucial in identifying weaknesses in' 'any technology If you believe youve found a security issue in Homebrew we' 'encourage you to notify us We welcome working with you to resolve the issue' 'promptly Thank you for keeping Homebrew and its users safe' 'DDiisscclloossuurree PPoolliiccyy' 'Let us know as soon as possible upon discovery of a potential security issue' 'and well make every effort to quickly resolve the issue Please bear in mind' 'were a project run entirely by volunteers in our spare time' 'Make a good faith effort to avoid privacy violations destruction of data and' 'interruption or degradation of our service Only interact with accounts you own' 'or with our explicit permission' 'See the Security section of our README for instructions on how to report a' 'security vulnerability' 'If its a straightforward fix please submit a pull request on GitHub' 'We will respond to and fix reported reproducible security vulnerabilities as' 'soon as possible A gentle reminder that we are a volunteerrun project so' 'please cut us some slack here Provide us a reasonable amount of time to' 'resolve the issue before any disclosure to the public or a thirdparty' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Homebrew is a rolling release package manager This means' '     only the latest release and latest commit on the master branch of' '      Homebrewbrew are supported' '     only the latest commit on the master branch of all Homebrew repositories' '      is supported' 'SSccooppee' 'The following sites and applications are within scope for this program' '     The brew package manager Homebrewbrew' '     The Homebrewhomebrew official taps' 'EExxcclluussiioonnss' 'The following do not constitute security vulnerabilities in Homebrew' '     brewsh websites' '     brewsh domain SPF configuration' '     security vulnerabilities in hosted web services Homebrew relies on eg' '      GitHub Google Analytics GitHub Pages' '     security vulnerabilities in packaged software that are present in the' '      upstream software although these should be reported to the upstream' '      software' '     security vulnerabilities in software used by but not written by Homebrew' '     nominal clickjacking and similar attacks against our static GitHub Pages' '      websites' 'While researching wed like to ask you to refrain from' '     Denial of service' '     Spamming' '     Social engineering including phishing of Homebrew maintainers or' '      contributors' '     Any physical attempts against Homebrews machines
inukshuk/jekyll-scholar,,
benbalter/wordpress-to-jekyll-exporter,CI' 'active' '9993505' 'Deploy to WordPress.org' 'active' '1692712' 'Integration test' 'active' '18780608' 'Generate POT file' 'active' '18702782' 'pages-build-deployment' 'active' '18696839,To report a security vulnerability please email benbaltercom
