author_repo,wf_contents,security_policy
SheetJS/sheetjs,Tests: Bun' 'disabled_manually' '30066595' 'Tests: deno 1.x' 'active' '19825906' 'Tests: node.js' 'active' '7672347' 'Tests: node.js (io.js)' 'active' '7672346' 'Tests: pretest/posttest' 'active' '7672348' 'Tests: node.js (0.x)' 'active' '7672345' 'Automatic Rebase' 'active' '7675028' 'Require “Allow Edits”' 'active' '7675029' 'pages-build-deployment' 'active' '19036142,
xbmc/xbmc,Doxygen Action' 'active' '16768175' 'Update Weblate translations' 'active' '3303106' 'Sync addon metadata translations' 'active' '11059213,
jhy/jsoup,Build' 'active' '4157220' 'CIFuzz' 'active' '15683731' 'CodeQL' 'active' '6038318,
troyeguo/koodo-reader,Build/release' 'active' '7648857,
mikefarah/yq,Build' 'active' '607546' 'Release YQ' 'active' '3727653' 'Test Yq Action' 'active' '11337393' '.github/workflows/release-test.yml' 'active' '14374352' 'Golangci-lint' 'active' '15076718' 'pages-build-deployment' 'active' '16638602' 'Release Docker' 'active' '23989218' 'CodeQL' 'active' '25170434' 'Release Snap' 'active' '40426710,
reactiveui/refit,pages-build-deployment' 'active' '18238673,
pocoproject/poco,poco-ci' 'active' '10485342' 'Close inactive issues' 'active' '12067016' 'Publish Release' 'active' '38185604,
dbohdan/structured-text-tools,,
rest-assured/rest-assured,Java CI' 'active' '9251837,
sparklemotion/nokogiri,.github/workflows/macos.yml' 'active' '199215' 'ci' 'active' '9212346' 'gem-install' 'active' '9216794' 'upstream' 'active' '9719529' 'Generate CI Images' 'active' '12183741' 'downstream' 'active' '25732451,The Nokogiri Core Contributors take security very seriously and investigate all' 'reported vulnerabilities' 'If you would like to report a vulnerablity or have a security concern regarding' 'Nokogiri or how Nokogiri is using any of its underlying platformspecific' 'libraries such as libxml or xerces please report it via HackerOne' 'Your report will be acknowledged within  hours and youll receive a more' 'detailed response within  hours indicating next steps in handling your' 'report' 'If you have not received a reply to your submission within  hours there are' 'a few steps you can take' '     Contact the current security coordinator Mike Dalessio' '      mikedalessiogmailcom' '     Contact the core contributor mailing list nokogiri' '      coregooglegroupscom' '     Join the nokogiritalk group' 'Please note the nokogiritalk list is a public area When escalating in that' 'venue please do not discuss your issue Simply say that youre trying to get a' 'hold of someone from the core team' 'The information you share with the Nokogiri Core Contributors as part of this' 'process will be kept confidential within the team unless or until we need to' 'share information upstream with our dependent libraries core teams at which' 'point we will notify you' 'If a vulnerability is first reported by you we will credit you with the' 'discovery in the public disclosure
mledoze/countries,CI' 'active' '187224' 'CI' 'active' '41467,
wiremock/wiremock,Build and test' 'active' '8416881' 'Publish Test Results' 'active' '14061453' 'Validate Gradle wrapper' 'active' '14834940' 'pages-build-deployment' 'active' '16863035,
ServiceStack/ServiceStack,Build ServiceStack' 'active' '19247343' 'Build OrmLite' 'active' '19247344' 'Build ServiceStack.Text' 'active' '19401744' 'Build Redis' 'active' '19401745' 'Integration Tests OrmLite' 'active' '19556297' 'A MyGet Publish' 'active' '19620452' 'Build Core' 'active' '19693028' 'Build Logging' 'active' '19693114' 'Build Aws' 'active' '19694141' 'Build Azure' 'active' '19694481' 'Build Blazor' 'active' '19694482' 'Build Stripe' 'active' '19694484' 'Integration Tests OrmLite Community Providers' 'active' '19871678' 'NuGet Pack' 'active' '19939467' 'NuGet Publish' 'active' '20023462' 'A MyGet Pack' 'active' '20135539,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security issues to httpsservicestacknetcontact
wader/fq,Automatic version updates' 'active' '12399690' 'CI' 'active' '11154021' 'Release' 'active' '11154022,
theseer/tokenizer,Test' 'active' '11691817,
Leonidas-from-XIV/node-xml2js,,
tboox/tbox,build' 'active' '218810' 'Android' 'active' '4464549' 'Cross (Musl)' 'active' '4464554' 'Fedora' 'active' '8593253' 'iPhoneOS' 'active' '4464552' 'Linux' 'active' '4464551' 'macOS' 'active' '4464550' 'MingW (MacOS)' 'active' '4464547' 'MingW (Msys2)' 'active' '4464553' 'Wasm' 'active' '28895827' 'Windows' 'active' '4464548,
dr5hn/countries-states-cities-database,Export JSON/XML/YAML/CSV' 'active' '1171153' 'pages-build-deployment' 'active' '18046848,
TomWright/dasel,Build Dev' 'active' '3654005' 'Build Test' 'active' '13643646' 'Build' 'active' '2673367' 'Bump homebrew' 'active' '13665824' 'CodeQL' 'active' '3323136' 'Test' 'active' '2673368,
fb55/htmlparser2,CodeQL' 'active' '1803005' 'Node.js CI' 'active' '2302506' 'Dependabot auto-merge' 'active' '11255510' 'pages-build-deployment' 'active' '16435928,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the current version is supported Please make sure to update to the latest' 'release' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
JavaNoober/BackgroundLibrary,,
zeux/pugixml,build' 'active' '10813041' 'CIFuzz' 'active' '40931810' 'pages-build-deployment' 'active' '19559311,SSuuppppoorrtteedd VVeerrssiioonnss' 'Please verify that the vulnerabilities reported can be reproduced on the latest' 'released version' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Vulnerabilities can be reported via email to the project maintainer
tdewolff/minify,Go' 'active' '8901806' 'Docker' 'active' '18184502' 'NodeJS' 'active' '29032749' 'CIFuzz' 'active' '41311521,
php-curl-class/php-curl-class,ci' 'active' '6713283' 'release' 'active' '35692411,UUrrll mmaayy ppooiinntt ttoo ssyysstteemm ffiilleess' '     Dont blindly accept urls from users as they may point to system files' '      Curl supports many protocols including FILE The following would show the' '      contents of fileetcpasswd' ' Attacker' ' curl httpswwwexamplecom' 'displaywebpagephpurlfileAFFFetcFpasswd' ' displaywebpagephp' 'url  GETurl  DANGER' 'curl  new Curl' 'curlgeturl' 'echo curlresponse' 'Safer' 'function isallowedurlurl allowedurlschemes  http https ' '    validurl  filtervarurl FILTERVALIDATEURL  false' '    if validurl ' '        scheme  parseurlurl PHPURLSCHEME' '        return inarrayscheme allowedurlschemes true' '    ' '    validip  filtervarurl FILTERVALIDATEIP FILTERFLAGNOPRIVRANGE' ' FILTERFLAGNORESRANGE  false' '    return validip' '' '' 'url  GETurl' 'if isallowedurlurl ' '    dieUnsafe url detected' '' 'UUrrll mmaayy ppooiinntt ttoo iinntteerrnnaall uurrllss' '     Url may point to internal urls including those behind a firewall eg' '      http or ftp Use a whitelist to allow' '      certain urls rather than a blacklist' 'RReeqquueesstt ddaattaa mmaayy rreeffeerr ttoo ssyysstteemm ffiilleess' '     Request data prefixed with the  character may have special' '      interpretation and read from system files' ' Attacker' ' curl httpswwwexamplecomuploadphotophp data photoetcpasswd' ' uploadphotophp' 'curl  new Curl' 'curlposthttpwwwanotherwebsitecom ' '    photo  POSTphoto  DANGER' '' 'UUnnssaaffee rreessppoonnssee wwiitthh rreeddiirreeccttiioonn eennaabblleedd' '     Requests with redirection enabled may return responses from unexpected' '      sources Downloading httpswwwexamplecomimagepng may redirect and' '      download httpswwwevilcomvirusexe' 'curl  new Curl' 'curlsetOptCURLOPTFOLLOWLOCATION true  DANGER' 'curldownloadhttpswwwexamplecomimagepng myimagepng' 'curl  new Curl' 'curlsetOptCURLOPTFOLLOWLOCATION true  DANGER' 'curlgethttpswwwexamplecomimagepng' 'KKeeeepp SSSSLL pprrootteeccttiioonnss eennaabblleedd' '     Do not disable SSL protections' 'curlsetoptch CURLOPTSSLVERIFYHOST false  DANGER' 'curlsetoptch CURLOPTSSLVERIFYPEER false  DANGER' 'PPrreevveenntt XXMMLL EExxtteerrnnaall EEnnttiittyy iinnjjeeccttiioonn' '     Set the following when using the default PHP XML parser to prevent XML' '      external entity injection' 'libxmldisableentityloadertrue' 'PPrreevveenntt PPHHPP eexxeeccuuttiioonn ooff lliibbrraarryy ffiilleess' 'PHP files in this library are not intended to be accessible by users browsing' 'websites Prevent direct access to library files by moving the library folder' 'at least one level higher than the web root directory Alternatively configure' 'the server to disable php file execution for all library files' 'FFoorr WWoorrddPPrreessss pplluuggiinn ddeevveellooppeerrss' 'WordPress plugin developers that wish to incorporate the PHP Curl Class library' 'into their plugin should take special care to include only the core library' 'files' 'Do one of the following' 'Option  Download an official release from the releases page and incorporate' 'the files contained in the compressed file into the plugin The releases' 'include only the necessary php files for the library to function' 'Option  Manually copy only the src directory into your plugin Be sure not' 'to copy any other php files as they may be executable by users visiting the php' 'files directly
florent37/ShapeOfView,,
posthtml/posthtml,Actions Status' 'active' '3011079,
substance/substance,,
elvishew/xLog,,
mattt/Ono,,
thymeleaf/thymeleaf,label-needs-triage' 'active' '5839333,RReeppoorrttiinngg VVuullnneerraabbiilliittiieess' 'Thank you for your collaboration keeping Thymeleaf safe and secure If you' 'believe you have found a security issue in Thymeleaf please notify us so that' 'we can work with you in its prompt resolution' 'DDiisscclloossuurree PPoolliiccyy' '     Let us know as soon as possible by sending an email to' '      securitythymeleaforg' '     Provide us a reasonable amount of time to resolve the issue before any' '      disclosure to the public or a thirdparty Especially ddoo nnoott create a' '      GitHub issue ticket yourself talking about the vulnerability We may' '      publicly disclose the issue bbeeffoorree resolving it but only if appropriate' 'CCrreeddiitt' 'We will credit the reporter of a confirmed vulnerability in the GitHub ticket' 'created for publishing it typically once it is fixed' 'EExxcclluussiioonnss' 'We reserve the right to consider out of the scope of Thymeleafs security' '     Developer bad practices and inadequate uses of Thymeleaf that effectively' '      ccrreeaattee the vulnerability in the applications being developed with' '      Thymeleaf' '     Attacks requiring physical access to the machine Thymeleaf is running on' '     Issues in Thymeleafs software dependencies which can be reported to' '      these dependencies maintainers' 'SSuuppppoorrtteedd VVeerrssiioonnss' '     x is the current development line This version is nnoott recommended' '      for production use yet' '     x is the latest production line GA as of May  and is under' '      active support' '     x and previous versions are no longer supported No further' '      maintenance and security patches are planned in those lines' 'At this point we recommend upgrading to the latest Thymeleaf x release
symfony/serializer,,DO NOT PUBLISH SECURITY REPORTS PUBLICLY' 'If you found any issues that might have security implications please send a' 'report to securityatsymfonycom' 'The full Security Policy is described in the official documentation
kislyuk/yq,Python package' 'active' '54045' 'pages-build-deployment' 'active' '20329858,
Imangazaliev/DiDOM,,
ajstarks/svgo,,
dino/dino,Build' 'active' '6393454,
spatie/laravel-sitemap,dependabot-auto-merge' 'active' '42106217' 'Check & fix styling' 'active' '2499476' 'run-tests' 'active' '500326' 'Update Changelog' 'active' '17934509,
dotnetcore/WebApiClient,,
JohnSundell/Plot,,
