author_repo,wf_contents,security_policy
jekyll/jekyll,Continuous Integration' 'active' '41417' 'Continuous Integration' 'active' '199077' 'Build and deploy Jekyll documentation site' 'active' '1359329' 'Third-Party Repository Profiling' 'active' '2610703' 'Spell Check' 'active' '9095240' 'Micro Benchmark Runs' 'active' '14273784' 'Release Gem' 'active' '14948315' 'pages-build-deployment' 'active' '16449363,
prettier/prettier,Dev' 'active' '439698' 'Lint' 'active' '439699' 'Prod' 'active' '439700' 'Dev_Package_Test' 'active' '1071086' 'Lock' 'active' '1687314' 'Internal_ESLint_Rules_Test' 'active' '4341282' 'Mark Issue Duplicate' 'active' '5316428' 'Support requests' 'active' '6079886' 'Compare Test' 'active' '6182431' 'Release_Script_Test' 'active' '12862563' 'Prevent File change' 'active' '15042520' 'Prevent File change' 'active' '20182951' 'Validate_Vendors' 'active' '21456992' 'Bundler_Friendly' 'active' '22076812' 'Check Sizes' 'active' '23137911' 'CodeQL' 'active' '40640987' 'No Response' 'active' '41348298,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
Textualize/rich,codespell' 'active' '10334017' 'issues' 'active' '12616467' 'lint_python' 'active' '10332602' 'issues' 'active' '41834610' 'Run pre-commit checks' 'active' '34004064' 'Test Rich module' 'active' '76505' 'README.md Changed' 'active' '8326982,To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
marktext/marktext,Build' 'active' '15719628' 'Release' 'active' '15887329,
markedjs/marked,CodeQL' 'active' '2807873' 'Tests' 'active' '917822,The only completely secure system is the one that doesnt exist in the first' 'place Having said that we take the security of Marked very seriously' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please disclose potential security issues by email to the project committers as' 'well as the listed owners within NPM We will provide an initial assessment of' 'security reports within  hours and should apply patches within  weeks also' 'feel free to contribute a fix for the issue
jgm/pandoc,CI tests' 'active' '192239' 'benchmarks' 'active' '35953940' 'CI tests' 'active' '30815' 'commit-validation' 'active' '1383028' 'Format validation' 'active' '3306469' 'Lint' 'active' '3310489' 'Nightly' 'active' '11426' 'Release candidate' 'active' '53868,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the most recent version of pandoc is supported with security updates' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability email the maintainer jgmberkeleyedu But first' 'please read the section of the manual entitled A note on security which' 'describes some security guarantees pandoc does NOT make
docsifyjs/docsify,Build & Test' 'active' '1966196' 'pages-build-deployment' 'active' '17461573,If you believe you have found a security vulnerability in docsify please' 'report it to us asap' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh oouurr ppuubblliicc GGiittHHuubb iissssuueess' 'Send email via  maintainersdocsifyjsorg to us' 'Please include as much of the following information as possible to help us' 'better understand the possible issue' '     Type of issue eg crosssite scripting' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'Thank you in advance
notable/notable,,
benweet/stackedit,,
logseq/logseq,Build-Android' 'active' '16756510' 'Build-Desktop-Release' 'active' '5397555' 'Build-Docker' 'active' '17000720' 'Build-iOS' 'active' '41349119' 'CI-iOS' 'active' '36879782' 'Build-Stage' 'active' '4913188' 'CI' 'active' '3782367' 'logseq/db CI' 'active' '27451823' 'E2E' 'active' '33514959' 'logseq/graph-parser CI' 'active' '26779721' 'PR Labeler' 'active' '17528721' 'Stale Issues Policy' 'active' '44209361,
