author_repo,wf_contents,security_policy
TryGhost/Ghost,Test Suite' 'active' '790284' 'Release' 'active' '909578' 'Canary Build' 'active' '9779171' 'Auto Assign' 'active' '12947730' 'Migration Review' 'active' '14946639' 'Label Issues' 'active' '15193871' 'Close stale issues and PRs' 'active' '15200334' 'Browser Tests' 'active' '20112945' 'Custom build' 'active' '32757401' 'Create release branch' 'active' '33839021' 'Build PR Image' 'active' '43746352,Potential security vulnerabilities can be reported directly us at' 'securityghostorg The Ghost Security Team communicates privately and works in' 'a secured isolated repository for tracking testing and resolving security' 'related issues' 'The full uptodate details of our security policy and procedure can always be' 'found in our documentation' 'httpsghostorgdocssecurity' 'Please refer to this before emailing us Thanks for helping make Ghost safe for' 'everyone 
lerna/lerna,CI' 'active' '27449170' 'Deploy Lerna website to lerna/website' 'active' '28680905,
jgm/pandoc,CI tests' 'active' '192239' 'benchmarks' 'active' '35953940' 'CI tests' 'active' '30815' 'commit-validation' 'active' '1383028' 'Format validation' 'active' '3306469' 'Lint' 'active' '3310489' 'Nightly' 'active' '11426' 'Release candidate' 'active' '53868,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the most recent version of pandoc is supported with security updates' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability email the maintainer jgmberkeleyedu But first' 'please read the section of the manual entitled A note on security which' 'describes some security guarantees pandoc does NOT make
nteract/papermill,CI' 'active' '8509663' 'CodeQL' 'active' '18552429,
Triple-T/gradle-play-publisher,CI/CD' 'active' '571492' 'Close stale issues and PRs' 'active' '7439104,
timlrx/tailwind-nextjs-starter-blog,,
writefreely/writefreely,Build container image' ' publish as Github-package' 'active' '27202404,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability send an email to securitywritefreelyorg
austintoddj/canvas,tests' 'active' '646629' 'pages-build-deployment' 'active' '18848946' 'CI' 'active' '24045777' 'prettier' 'active' '41694678' 'eslint' 'active' '41694679,PPLLEEAASSEE DDOONNTT DDIISSCCLLOOSSEE SSEECCUURRIITTYYRREELLAATTEEDD IISSSSUUEESS PPUUBBLLIICCLLYY SSEEEE BBEELLOOWW' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security vulnerability within the package please send an' 'email to Todd Austin at austintodd jgmailcom All security vulnerabilities' 'will be promptly addressed
substance/substance,,
themsaid/wink,,
TryGhost/Casper,Deploy Theme' 'active' '231878' 'Test' 'active' '33317,Potential security vulnerabilities can be reported directly us at' 'securityghostorg The Ghost Security Team communicates privately and works in' 'a secured isolated repository for tracking testing and resolving security' 'related issues' 'The full uptodate details of our security policy and procedure can always be' 'found in our documentation' 'httpsghostorgdocsconceptssecurity' 'Please refer to this before emailing us Thanks for helping make Ghost safe for' 'everyone 
intuit/auto,,
sile-typesetter/sile,Luacheck' 'active' '102508' 'Commitlint' 'active' '117806' 'Luacheck' 'active' '230773' 'Build' 'active' '1832749' 'Deploy' 'active' '2395107' 'Versioning' 'active' '2395108' 'Test' 'active' '5726609' 'EditorConfig checker' 'active' '24606861' 'Run Flake' 'active' '27754813' 'Coverage' 'active' '42105152,
w3c/epubcheck,build' 'active' '10885180' 'pages-build-deployment' 'active' '43254075,
openjournals/joss,Tests' 'active' '8442502,
substance/texture,,
vanniktech/gradle-maven-publish-plugin,Build' 'active' '2545017' 'Publish Release' 'active' '2711050' 'Publish Snapshot' 'active' '2711051' 'Publish Docs' 'active' '37256582' 'Test' 'active' '44322018,
javiereguiluz/easybook,,
