author_repo,wf_contents,security_policy
twbs/bootstrap,JS Tests' 'active' '72792' 'Lint' 'active' '72793' 'BrowserStack' 'active' '72794' 'CSS' 'active' '72796' 'Docs' 'active' '72798' 'Tests' 'active' '157748' 'CSS (Dart Sass)' 'active' '430636' 'Release notes' 'active' '900394' 'Bundlewatch' 'active' '1030890' 'CodeQL' 'active' '1149056' 'CSS (node-sass)' 'active' '2687666' 'Tests' 'active' '14425510' 'cspell' 'active' '16687980' 'Close Issue Awaiting Reply' 'active' '20412350' 'Issue Labeled' 'active' '20412351' 'pages-build-deployment' 'active' '20412443' 'Compress Images' 'active' '26633268,The Bootstrap team and community take security issues in Bootstrap seriously' 'We appreciate your efforts to responsibly disclose your findings and will make' 'every effort to acknowledge your contributions' 'To report a security issue email securitygetbootstrapcom and include the' 'word SECURITY in the subject line' 'Well endeavor to respond quickly and will keep you updated throughout the' 'process
electron/electron,Only run build when needed' 'active' '127406' 'GitHub Actions' 'active' '15327393' 'Check Semantic Commit' 'active' '24563738' 'Lint' 'active' '25283566' 'Trigger Major Release Dependency Updates' 'active' '26806454' 'Electron WOA Testing' 'active' '31067835' 'Update AppVeyor Image' 'active' '32548657' 'Issue Labeled' 'active' '35433128' 'Close stale issues' 'active' '35978213' 'Scorecards supply-chain security' 'active' '40514209' 'Codespaces Prebuilds' 'active' '41139097,The Electron team and community take security bugs in Electron seriously We' 'appreciate your efforts to responsibly disclose your findings and will make' 'every effort to acknowledge your contributions' 'To report a security issue please use the GitHub Security Advisory Report a' 'Vulnerability tab' 'The Electron team will send a response indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'keep you informed of the progress towards a fix and full announcement and may' 'ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module You can also report a vulnerability through the npm contact form by' 'selecting Im reporting a security vulnerability' 'TThhee EElleeccttrroonn SSeeccuurriittyy NNoottiiffiiccaattiioonn PPrroocceessss' 'For context on Electrons security notification process please see the' 'Notifications section of the Security WGs Membership and Notifications' 'Governance document' 'LLeeaarrnniinngg MMoorree AAbboouutt SSeeccuurriittyy' 'To learn more about securing an Electron application please see the security' 'tutorial
animate-css/animate.css,CodeQL' 'active' '12638082' 'pages-build-deployment' 'active' '17013141,this email animateeltonmesquitacom' 'Thanks for helping make our opensource projects safe for everyone we really' 'appreciate it
FortAwesome/Font-Awesome,,
tailwindlabs/tailwindcss,Integration Tests' 'active' '13027961' 'Integration Tests' 'active' '7778559' 'Node.js CI' 'active' '1040530' 'Oxide CI' 'active' '41466302' 'Prepare Release' 'active' '37881283' 'Release Insiders' 'active' '12914688' 'Release' 'active' '12914689' 'Test Standalone CLI' 'active' '37651027,
thedaviddias/Front-End-Checklist,pages-build-deployment' 'active' '19587279,
microsoft/Web-Dev-For-Beginners,Lock closed issue' 'active' '7126685' 'pages-build-deployment' 'active' '16568876' 'Mark stale issues and pull requests' 'active' '21407712' 'Azure Static Web Apps CI/CD' 'active' '30466556,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send an email to' 'securemicrosoftcom If possible encrypt your message with our PGP key' 'please download it from the Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of the source files related to the manifestation of the' '      issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
h5bp/html5-boilerplate,Build dist' 'active' '15940028' 'CodeQL' 'active' '27724056' 'Dependency Review' 'active' '24375692' 'publish' 'active' '1453773' 'Push to template repository' 'active' '15256451' 'Check spelling' 'active' '30135221' 'Build status' 'active' '1540922,
necolas/normalize.css,,
jgthms/bulma,End-to-end tests' 'active' '14752675' 'pages-build-deployment' 'active' '17170973,
