author_repo,wf_contents,security_policy
Homebrew/brew,CI' 'active' '9591' 'GitHub Actions CI' 'active' '144150' 'Docker' 'active' '1172314' 'brew doctor' 'active' '1245997' 'Update SPDX license data' 'active' '1921427' 'Update Sorbet files' 'active' '2655049' 'Vendor Gems' 'active' '3741658' 'Triage' 'active' '3744739' 'Triage issues' 'active' '3994728' 'CodeQL' 'active' '16191439' 'pages-build-deployment' 'active' '16399853' 'Linux Nightly Builds' 'active' '25320441' 'Update sponsors' ' maintainers' ' manpage and completions' 'active' '34071194' 'Codespaces Prebuilds' 'active' '38751609' 'Documentation CI' 'active' '40905273' 'Build Homebrew package' 'active' '43483789' 'Codacy Security Scan' 'disabled_manually' '15785305,No technology is perfect and Homebrew believes that working with skilled' 'security researchers across the globe is crucial in identifying weaknesses in' 'any technology If you believe youve found a security issue in Homebrew we' 'encourage you to notify us We welcome working with you to resolve the issue' 'promptly Thank you for keeping Homebrew and its users safe' 'DDiisscclloossuurree PPoolliiccyy' 'Let us know as soon as possible upon discovery of a potential security issue' 'and well make every effort to quickly resolve the issue Please bear in mind' 'were a project run entirely by volunteers in our spare time' 'Make a good faith effort to avoid privacy violations destruction of data and' 'interruption or degradation of our service Only interact with accounts you own' 'or with our explicit permission' 'See the Security section of our README for instructions on how to report a' 'security vulnerability' 'If its a straightforward fix please submit a pull request on GitHub' 'We will respond to and fix reported reproducible security vulnerabilities as' 'soon as possible A gentle reminder that we are a volunteerrun project so' 'please cut us some slack here Provide us a reasonable amount of time to' 'resolve the issue before any disclosure to the public or a thirdparty' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Homebrew is a rolling release package manager This means' '     only the latest release and latest commit on the master branch of' '      Homebrewbrew are supported' '     only the latest commit on the master branch of all Homebrew repositories' '      is supported' 'SSccooppee' 'The following sites and applications are within scope for this program' '     The brew package manager Homebrewbrew' '     The Homebrewhomebrew official taps' 'EExxcclluussiioonnss' 'The following do not constitute security vulnerabilities in Homebrew' '     brewsh websites' '     brewsh domain SPF configuration' '     security vulnerabilities in hosted web services Homebrew relies on eg' '      GitHub Google Analytics GitHub Pages' '     security vulnerabilities in packaged software that are present in the' '      upstream software although these should be reported to the upstream' '      software' '     security vulnerabilities in software used by but not written by Homebrew' '     nominal clickjacking and similar attacks against our static GitHub Pages' '      websites' 'While researching wed like to ask you to refrain from' '     Denial of service' '     Spamming' '     Social engineering including phishing of Homebrew maintainers or' '      contributors' '     Any physical attempts against Homebrews machines
github/hub,CI' 'active' '57158' 'Release' 'active' '419100,Note that unlike the GitHub CLI hub is nnoott an eligible target for the GitHub' 'Bug Bounty program
Homebrew/homebrew-cask,CI' 'active' '3024' 'Rebase Pull Request' 'active' '2311406' 'Sync templates and CI config.' 'active' '2365361' 'Sync labels.' 'active' '2366983' 'Re-run Workflow' 'active' '2461454' 'Dispatch Command' 'active' '2631956' 'Cache' 'active' '2665804' 'Triage issues' 'active' '4202453' 'Triage tasks' 'active' '8576827' 'Publish casks on schedule' 'active' '24828284' 'Publish and commit casks' 'active' '24828285' 'Bump unversioned casks' 'disabled_manually' '4040333,No technology is perfect and Homebrew believes that working with skilled' 'security researchers across the globe is crucial in identifying weaknesses in' 'any technology If you believe youve found a security issue in Homebrew we' 'encourage you to notify us We welcome working with you to resolve the issue' 'promptly Thank you for keeping Homebrew and its users safe' 'DDiisscclloossuurree PPoolliiccyy' 'Let us know as soon as possible upon discovery of a potential security issue' 'and well make every effort to quickly resolve the issue Please bear in mind' 'were a project run entirely by volunteers in our spare time' 'Make a good faith effort to avoid privacy violations destruction of data and' 'interruption or degradation of our service Only interact with accounts you own' 'or with our explicit permission' 'See the Security section of our README for instructions on how to report a' 'security vulnerability' 'If its a straightforward fix please submit a pull request on GitHub' 'We will respond to and fix reported reproducible security vulnerabilities as' 'soon as possible A gentle reminder that we are a volunteerrun project so' 'please cut us some slack here Provide us a reasonable amount of time to' 'resolve the issue before any disclosure to the public or a thirdparty' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Homebrew is a rolling release package manager This means' '     only the latest release and latest commit on the master branch of' '      Homebrewbrew are supported' '     only the latest commit on the master branch of all Homebrew repositories' '      is supported' 'SSccooppee' 'The following sites and applications are within scope for this program' '     The brew package manager Homebrewbrew' '     The Homebrewhomebrew official taps' 'EExxcclluussiioonnss' 'The following do not constitute security vulnerabilities in Homebrew' '     brewsh websites' '     brewsh domain SPF configuration' '     security vulnerabilities in hosted web services Homebrew relies on eg' '      GitHub Google Analytics GitHub Pages' '     security vulnerabilities in packaged software that are present in the' '      upstream software although these should be reported to the upstream' '      software' '     security vulnerabilities in software used by but not written by Homebrew' '     nominal clickjacking and similar attacks against our static GitHub Pages' '      websites' 'While researching wed like to ask you to refrain from' '     Denial of service' '     Spamming' '     Social engineering including phishing of Homebrew maintainers or' '      contributors' '     Any physical attempts against Homebrews machines
Homebrew/homebrew-core,CI' 'active' '645528' 'Publish and commit bottles' 'active' '820997' 'Scheduled online check' 'active' '1115891' 'Publish and commit bottles on schedule' 'active' '2021536' 'Label pull request' 'active' '2381901' 'Cancel previous runs' 'active' '2861541' 'Dispatch build bottle (for chosen OS versions)' 'active' '2947994' 'Triage tasks' 'active' '2978613' 'Triage issues' 'active' '4198619' 'Remove disabled formulae' 'active' '4479673' 'Dispatch rebottle (for all currently bottled OS versions)' 'active' '4555828' 'Recreate Linux self-hosted runners on schedule' 'active' '10788503' 'Bump formulae on schedule or request' 'active' '12185124' 'Generate formulae.brew.sh data.' 'disabled_manually' '132448,No technology is perfect and Homebrew believes that working with skilled' 'security researchers across the globe is crucial in identifying weaknesses in' 'any technology If you believe youve found a security issue in Homebrew we' 'encourage you to notify us We welcome working with you to resolve the issue' 'promptly Thank you for keeping Homebrew and its users safe' 'DDiisscclloossuurree PPoolliiccyy' 'Let us know as soon as possible upon discovery of a potential security issue' 'and well make every effort to quickly resolve the issue Please bear in mind' 'were a project run entirely by volunteers in our spare time' 'Make a good faith effort to avoid privacy violations destruction of data and' 'interruption or degradation of our service Only interact with accounts you own' 'or with our explicit permission' 'See the Security section of our README for instructions on how to report a' 'security vulnerability' 'If its a straightforward fix please submit a pull request on GitHub' 'We will respond to and fix reported reproducible security vulnerabilities as' 'soon as possible A gentle reminder that we are a volunteerrun project so' 'please cut us some slack here Provide us a reasonable amount of time to' 'resolve the issue before any disclosure to the public or a thirdparty' 'SSuuppppoorrtteedd VVeerrssiioonnss' 'Homebrew is a rolling release package manager This means' '     only the latest release and latest commit on the master branch of' '      Homebrewbrew are supported' '     only the latest commit on the master branch of all Homebrew repositories' '      is supported' 'SSccooppee' 'The following sites and applications are within scope for this program' '     The brew package manager Homebrewbrew' '     The Homebrewhomebrew official taps' 'EExxcclluussiioonnss' 'The following do not constitute security vulnerabilities in Homebrew' '     brewsh websites' '     brewsh domain SPF configuration' '     security vulnerabilities in hosted web services Homebrew relies on eg' '      GitHub Google Analytics GitHub Pages' '     security vulnerabilities in packaged software that are present in the' '      upstream software although these should be reported to the upstream' '      software' '     security vulnerabilities in software used by but not written by Homebrew' '     nominal clickjacking and similar attacks against our static GitHub Pages' '      websites' 'While researching wed like to ask you to refrain from' '     Denial of service' '     Spamming' '     Social engineering including phishing of Homebrew maintainers or' '      contributors' '     Any physical attempts against Homebrews machines
goreleaser/goreleaser,' 'active' '129858' 'build' 'active' '1248271' 'docs' 'active' '1248943' 'golangci-lint' 'active' '6281106' 'generate' 'active' '14852610' 'milestone' 'active' '15952552' 'codeql' 'active' '15998216' 'dependency-review' 'active' '26108499' 'gitleaks' 'active' '26320618' 'grype' 'active' '30797432' 'release' 'active' '35208538' 'fig' 'active' '36616478' 'generate-releases' 'active' '44218338' 'pages-build-deployment' 'disabled_manually' '23202205' 'Github Pages' 'disabled_manually' '44199656,SSuuppppoorrtteedd VVeerrssiioonnss' 'Only the last stable version at any given point' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Vulnerabilities can be disclosed via email to secgoreleasercom
Caldis/Mos,pages-build-deployment' 'active' '30483941,
mas-cli/mas,Build' ' Test' ' and Lint' 'active' '7248980' 'Danger' 'active' '15420779,
diasurgical/devilutionX,Linux_x86_64' 'active' '8710006' 'MacOSX' 'active' '8710007' 'Linux x64 SDL1' 'active' '8710008' 'Linux x86' 'active' '8710009' 'Windows_x64' 'active' '8729165' 'Windows_x86' 'active' '8729166' 'clang-format check' 'active' '12099245' 'Android' 'active' '14255260' 'OpenDingux Release Build' 'active' '15013195' 'RetroFW Release Build' 'active' '15013196' 'Build source tarball' 'active' '15622961' 'iOS' 'active' '15980944' 'Validate translations' 'active' '17363957' 'PS4' 'active' '19200129' 'CodeQL' 'active' '20452459' 'Linux x64 Tests' 'active' '26137530' 'Xbox' 'active' '29361961' 'Windows MinGW x86' 'active' '29963008' 'Windows MinGW x64' 'active' '29963009' 'Windows MSVC x64' 'active' '29963254' 'Xbox One / Series' 'active' '29963255' 'Miyoo Mini Release Build' 'active' '30812320' 's390x qemu tests (big-endian)' 'active' '42461042,
IdreesInc/Monocraft,,
geerlingguy/mac-dev-playbook,CI' 'active' '3486457,
