author_repo,wf_contents,security_policy
flutter/flutter,coverage' 'active' '36669197' 'Flutter Tools Test' 'active' '28233242' 'Lock Threads' 'active' '11751068' '.github/workflows/mirror.yml' 'active' '25176635' 'No Response' 'active' '11773750' 'Scorecards supply-chain security' 'active' '18726365,SSuuppppoorrtteedd VVeerrssiioonnss' 'We commit to publishing security updates for the version of Flutter currently' 'on the stable branch' 'EExxppeeccttaattiioonnss' 'We treat security reports equivalent to a P priority level This means that we' 'attempt to fix them as quickly as possible We will release a beta or hotfix' 'for any major security report found in the most recent stable version of our' 'SDK' 'Any vulnerability reported for any Flutter websites like flutterdev does not' 'require a release and will be fixed in the website itself' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability please email securityflutterdev with a' 'description of the problem the steps you took to reproduce the problem' 'affected versions and any known mitigations' 'We should reply within three working days probably much sooner' 'We use GitHubs security advisory feature to track open security reports You' 'should expect a close collaboration as we work to resolve the security' 'vulnerability you have reported Please reach out to securityflutterdev again' 'if you do not receive prompt attention and regular updates' 'You may also reach out to the team via our public Discord chat channels' 'however please make sure to email securityflutterdev when reporting a' 'vulnerability and avoid revealing information about vulnerabilities in public' 'if that could put users at risk' 'FFllaaggggiinngg EExxiissttiinngg IIssssuueess aass SSeeccuurriittyyrreellaatteedd' 'If you believe that an existing github issue is securityrelated we ask that' 'you send an email to securityflutterdev The email should include the github' 'issue ID and a short description of why it should be handled according to this' 'security policy' 'Security reports are not tracked explicitly in the github issue database other' 'than via issue ' 'DDiisscclloossuurree PPrroocceessss' 'This section describes the process used by the Flutter team when handling' 'vulnerability reports' 'Vulnerability reports are received via the securityflutterdev email alias' 'Certain team members who have been designated the vulnerability management' 'team receive these emails When receiving such an email one of the' 'vulnerability management team members will' '    Reply to the email acknowledging its receipt ccing securityflutterdev' '      so that the other members of the team are aware that they are handling' '      the security report If the email does not describe an actual' '      vulnerability the process will stop here Unfortunately we do receive' '      spam and wellmeaning but ultimately misguided reports that do not' '      represent issues for which this process is appropriate at this address' '    Triage the report to evaluate its impact and if it is a security' '      vulnerability' '    Collaborate with the appropriate team lead to ensure that an owner is' '      assigned to the report The owner will drive it through the fix and' '      release process' '    Work with the team lead and product manager to determine if this security' '      report requires a security advisory' '    Create a new security advisory if an advisory is required One must be' '      the repo admin to do this Vulnerability management team members who are' '      not also a repo admin will reach out to the repo admins until they find' '      one who can create the advisory The repo admins who are also' '      vulnerability management team members are Hixie and tvolkert' '    Reach out to the reporter to ask them if they would like to be involved' '      and whether they would like to be credited For credit the GitHub' '      security advisory UI has a field that allows contributors to be credited' '    Add the vulnerability reporter relevant team lead and fix owner to the' '      security advisory so that they can get updates' '    If the security issue does not yet have a CVE number as a Googler' '      request one from gocverequest Every security advisory will have a CVE' '      number' '    Reopen Issue  to ensure that security vulnerabilities will be' '      checked during critical triage' '   Work with the release and PR team to coordinate the publication of the' '      security advisory' 'RReecceeiivviinngg sseeccuurriittyy uuppddaatteess' 'The best way to receive security updates is to subscribe to the flutter' 'announce mailing list or updates to the Discord channel We will also announce' 'security advisories in the technical release blog post' 'Flutter does not have a bug bounty program' 'RReeffeerreenncceess' '     If team members need additional help as a Googler they can review Dash' '      Security Playbook' '     For more information on security advisories see the GitHub' '      documentation' 'IIff tteeaamm mmeemmbbeerrss ffrroomm ootthheerr oorrggaanniizzaattiioonnss wwoouulldd lliikkee tthheeiirr tteeaammss ppllaayybbooookk' 'lliisstteedd hheerree ffoorr tthheeiirr rreeffeerreennccee eevveenn iiff iitt iiss nnoott aa ppuubblliicc rreessoouurrccee pplleeaassee' 'ssuubbmmiitt aa PPRR
facebook/react-native,Issue Needs Attention' 'active' '796826' 'On Issue Labeled' 'active' '6205649' 'Test Docker Android Image' 'active' '14017078' 'Mark stale issues and pull requests' 'active' '14213958' 'Apply version label to issue' 'active' '14805178' 'Run Danger on PR' 'active' '26441957' 'Automatic Rebase' 'active' '31998576' 'Label closed PR as merged and leave a comment' 'active' '41933631,Please do not open GitHub issues or pull requests  this makes the problem' 'immediately visible to everyone including malicious actors Security issues in' 'this open source project can be safely reported via the Meta Bug Bounty' 'program' 'httpswwwfacebookcomwhitehat' 'Metas security team will triage your report and determine whether or not is it' 'eligible for a bounty under our program
ionic-team/ionic-framework,Pull Request Labeler' 'active' '2795988' 'Ionic Framework Build' 'active' '9265489' 'Ionic Dev Build' 'active' '15092567' 'Ionic Production Release' 'active' '16249614' 'Ionic Pre-Release' 'active' '16372890' 'Update Reference Screenshots' 'active' '21085777' '.github/workflows/nightly.yml' 'active' '24194951' 'CodeQL' 'active' '27864643' 'Stencil Nightly Build' 'active' '40155433' 'Release Ionic' 'active' '40795869,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Please report security vulnerabilities via email to securityionicio
Solido/awesome-flutter,pages-build-deployment' 'active' '17112834,
fastlane/fastlane,Processing issues' 'active' '7349' 'Processing issues' 'active' '168746' 'Processing release' 'active' '461734' 'a1' 'active' '7672211' 'Locking issues and pull requests' 'active' '8395444' 'Toxicity check' 'active' '9189890,
nolimits4web/swiper,Build' 'active' '5367905' 'E2E' 'active' '5919367' 'Formatting' 'active' '5367904' 'Issue Close Require' 'active' '10829516' 'Issue Labeled' 'active' '10829526' 'Lint' 'active' '5367906' 'Compressed Size' 'active' '5282746,
jondot/awesome-react-native,,
youzan/vant,CI' 'active' '6869' 'Create Release Tag' 'active' '1761364' '🔂 Surge PR Preview' 'active' '2301668' 'Deploy V2 Site' 'active' '8324963' 'Deploy V3 Site' 'active' '8324964' 'Sync to Gitee' 'active' '8324965' 'CodeQL' 'active' '8687741' 'pages-build-deployment' 'active' '16439067' 'Deploy V4 Site' 'active' '20332615,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'chenjiahanbuaaeducn
expo/expo,' 'active' '171462' 'Publish Expo Web' 'active' '1121459' 'Docs Website' 'active' '1320309' 'iOS Shell App' 'active' '1328294' 'Home app' 'active' '1339927' 'Android Unit Tests' 'active' '1348298' 'Test Suite' 'active' '1350381' 'SDK' 'active' '1350483' 'Expotools' 'active' '1351030' 'iOS Client' 'active' '1352074' 'Android Client' 'active' '1352420' 'Publish Native Component List Website & Update' 'active' '2123426' 'Android Shell App' 'active' '2177587' 'Native Component List app' 'active' '2626193' 'Android Instrumentation Tests' 'active' '3100968' 'Comments on GitHub issues' 'active' '4414217' 'Development Client' 'active' '5348851' 'iOS Unit Tests' 'active' '5922773' 'Code Review' 'active' '8441018' 'Versioning Expo Go' 'active' '11846890' 'Dogfooding Clients' 'active' '11925005' 'Lock Threads' 'active' '13837127' 'Issue Triage' 'active' '15538221' 'Test Suite Lint' 'active' '17362971' 'CLI' 'active' '17798737' 'Issue needs attention' 'active' '18192138' 'Close inactive issues' 'active' '18192139' 'Updates e2e' 'active' '18802537' 'Expo Updates CLI' 'active' '19467699' 'Development Client latest e2e' 'active' '20888013' 'iOS Client - EAS Build' 'active' '29784574' 'Android Client - EAS Build' 'active' '29790537' 'Test Suite on React Native nightly build' 'active' '33715756' 'Updates e2e EAS (iOS)' 'active' '43621320' 'Updates e2e EAS (Android)' 'active' '43621321' 'Development Client e2e' 'disabled_manually' '12374199,RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Instead of opening a GitHub issue for security vulnerabilities send an email' 'to secureexpoio with the bug report Please write it up as you would a GitHub' 'issue
alibaba/weex,,
