author_repo,wf_contents,security_policy
vercel/next.js,Generate release stats' 'active' '137887' 'Generate Pull Request Stats' 'active' '444921' 'Build' ' test' ' and deploy' 'active' '444987' 'Test react@next' 'active' '450773' 'Cancel' 'active' '2509791' 'Test react@experimental' 'active' '7954359' 'Label issues' 'active' '41963947' 'Lock Threads' 'active' '41963948' 'Stale issue handler' 'active' '41963949' 'Validate issue' 'active' '41963950' 'Check next-swc native binaries are up to date' 'disabled_manually' '11539569' 'Check examples' 'disabled_manually' '12140183,If you believe you have found a security vulnerability in Nextjs we encourage' 'you to let us know right away' 'We will investigate all legitimate reports and do our best to quickly fix the' 'problem' 'Email responsibledisclosurevercelcom to disclose any security' 'vulnerabilities' 'httpsvercelcomsecurity
rust-lang/rust,CI' 'active' '817415,for all the repositories in the rruussttllaanngg and rruussttllaannggnnuurrsseerryy organizations' 'If you found a vulnerability please report it according to the security policy' 'on our website Thanks
sveltejs/svelte,CI' 'active' '196961' 'Browser Tests' 'active' '11802215' 'CI' 'active' '14783' 'Docs' 'active' '12224046,
webpack/webpack,Test' 'active' '5647726,If you discover a security issue in webpack please report it by sending an' 'email to webpackopencollectivecom' 'This will allow us to assess the risk and make a fix available before we add a' 'bug report to the GitHub repository' 'Thanks for helping make webpack safe for everyone
gatsbyjs/gatsby,Stale Bot' 'active' '20754' '' 'active' '148828' 'Spelling' 'active' '8866856' '.github/workflows/dependabot.yml' 'active' '29566627,SSuuppppoorrtteedd VVeerrssiioonnss' 'The following versions are currently being supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x     ' 'x     ' 'x     ' 'x     ' 'x     ' '    ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you believe you have found a security issue with any of Gatsbys open source' 'or commercial offerings we would love to receive your report Security' 'findings can be emailed to securitygatsbyjscom' 'When reporting a security issue describe the issue in detail and include steps' 'to reproduce The more detail provided the more likely we will be able to' 'reproduce the issue and determine a course of action' 'Please do not report findings from npm audit We are aware of package' 'dependency issues that are reported by this tool and do review these reports' 'In many cases the issues reported by npm audit are misleading and do not' 'present a tangibleexploitable security risk for Gatsby users
JetBrains/kotlin,,Security updates are applied to the latest feature release x of the' 'compiler standard library and build plugins' 'A fix will be shipped with the next incremental xy or bug fix release' 'xyz' 'All fixes are also applied to the master branch to be included in all upcoming' 'releases' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'Instructions for reporting a vulnerability can be found on the Security page
parcel-bundler/parcel,Generate benchmarks' 'active' '217109' 'Close stale issues' 'active' '403216' 'release-nightly' 'active' '440873' 'tag-release' 'active' '1557484' 'Continuous Integration' 'active' '19987174,
babel/babel,Release' 'active' '973' 'Issue Triage' 'active' '8364' 'Report Coverage' 'active' '36428' 'Issue Triage' 'active' '130809' 'Lock Threads' 'active' '618673' 'CI' 'active' '2169588' 'Update Test262 parser tests' 'active' '4415462' 'Update Windows Fixtures' 'active' '4742872' 'E2E tests' 'active' '19241018' 'E2E tests (breaking)' 'active' '19241019' 'Update compat data' 'active' '27293754' 'E2E tests (esm)' 'active' '28529809' 'E2E tests (breaking' ' esm)' 'active' '35230018,SSuuppppoorrtteedd VVeerrssiioonnss' 'This is the list of versions of babel which are currently being supported with' 'security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x     ' 'x     ' 'Note that for each supported major version we only guarantee security fixes' 'for the last minor version This means that if for example the last released' 'version is  we will only release security fixes as  and not for' 'x or older This is because upgrading from a minor to another should be as' 'easy as updating to a new patch version' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a vulnerability please send an email with the details to' 'securitybabeljsio The vulnerability report must include a proofofconcept' 'of the exploit or at least a few pointers that can help us assess the risk' 'level' 'VVuullnneerraabbiilliittiieess iinn BBaabbeellss ddeeppeennddeenncciieess' 'If you receive a security warning relative to a dependency of Babel before' 'reporting it to us please make sure that at least one of the following is true' '    the version of that dependency containing the security fix is not' '      compatible with the semver range that Babel uses to depend on it' '    the vulnerability affects Babels usage of that dependency' 'Note that if  is true but  is false we will consider it as a lowlevel' 'vulnerability and might decide not to fix it' '' 'Thanks for helping to keep babel secure
evanw/esbuild,CI' 'active' '1237744' 'End-to-end install tests' 'active' '14513109' 'Release' 'active' '3658484' 'Validate release builds' 'active' '23021685,
vlang/v,Code CI' 'active' '4577' 'Periodic' 'active' '92781' 'CI' 'active' '201710' 'Test prebuilt binaries' 'active' '1605972' 'Build binary artifacts' 'active' '3003956' 'Docs CI' 'active' '3079569' 'vlib modules CI' 'active' '4444166' 'Websockets CI' 'active' '6000972' 'VC gen' 'active' '7497655' 'Sanitized CI' 'active' '7940868' 'Cross CI' 'active' '7941353' 'Debug CI' 'active' '8213930' 'vab CI' 'active' '9296212' 'Build Vinix kernel' 'active' '11608727' 'toml CI' 'active' '13511845' 'Bootstraping works' 'active' '13636034' 'sdl CI' 'active' '16737623' 'Path Testing CI' 'active' '18477644' 'Other CI' 'active' '18477645' 'Containers CI' 'active' '20179338' 'vlang benchmarks' 'active' '23327950' 'V Apps and Modules' 'active' '26026432' 'Graphics CI' 'active' '27907903' 'native backend CI' 'active' '28715199' 'C2V apps' 'active' '29528850' 'Cancel previous workflows' 'disabled_manually' '11607867,
