author_repo,wf_contents,security_policy
airbnb/javascript,Tests: pretest/posttest' 'active' '14941660' 'Tests: node.js' 'active' '14941661' 'Automatic Rebase' 'active' '14962764' 'Require “Allow Edits”' 'active' '14962765,Do not open issues or pull requests  this makes the problem immediately' 'visible to everyone including malicious actors Please report potential' 'security issues in this project through the Airbnb Bug Bounty program' 'httpshackeronecomairbnb' 'Airbnbs team will triage and address all valid issues You may be eligible for' 'a bounty if the report is valid under our program
goldbergyoni/nodebestpractices,automerge' 'active' '8481615' 'CI' 'active' '8663039' 'CI' 'active' '8662289' 'Lint & Generate HTML from Markdown' 'active' '9094113' 'Update date in last update badge' 'active' '7193813,
standard/standard,Old test' 'active' '5412094' 'Test External' 'active' '10860713' 'Test Internal' 'active' '10860714' 'Lock Threads' 'active' '14604457,This document outlines security procedures and general policies for the' 'standard project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The standard team and community take all security bugs in standard seriously' 'Thank you for improving the security of standard We appreciate your efforts' 'and responsible disclosure and will make every effort to acknowledge your' 'contributions' 'Report security bugs by emailing the lead maintainer at ferossferossorg' 'The lead maintainer will acknowledge your email within  hours and will send' 'a more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
eslint/eslint,CI' 'active' '27292' 'CI' 'active' '170768' 'CodeQL' 'active' '10599707' 'Mark stale issues and pull requests' 'active' '14200829' 'urlsup' 'active' '25623846' 'Data Fetch' 'active' '44161470,SSuuppppoorrtteedd VVeerrssiioonnss' 'Security updates are applied only to the most recent releases' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To securely report a vulnerability please visit httpshackeronecomeslint' 'Please ddoo nnoott file a GitHub issue for a vulnerability' 'VVuullnneerraabbiilliittyy PPrroocceessss' '    Your report will be acknowledged within two business days' '    The team will investigate and update the issue with relevant information' '    If the team does not confirm the report no further action will be taken' '      and the issue will be closed' '    If the team confirms the report the team will take action to fix it' '      immediately' '          Commits will be handled in a private repository for review and' '            testing' '          Release a new patch version from the private repository' '          Write a blog post disclosing the vulnerability' '          Notify Tidelift about the vulnerability
electron-react-boilerplate/electron-react-boilerplate,CodeQL' 'active' '32636566' 'Publish' 'active' '3445128' 'Test' 'active' '47235,
verekia/js-stack-from-scratch,,
grab/front-end-guide,,
typescript-eslint/typescript-eslint,CI' 'active' '783517' 'Lock threads' 'active' '1073715' 'Nx Migrate' 'active' '36997131' 'Semantic PR Titles' 'active' '41340972,The typescripteslint team and community take all security vulnerabilities' 'seriously If you have a vulnerability or other security issues to disclose' '     Thank you very much please do' '     Please send them to us by emailing typescripteslintgmailcom' 'We appreciate your efforts and responsible disclosure and will make every' 'effort to acknowledge your contributions' '     We also adhere to the Tidelift security process See https' '     tideliftcomsecurity
okonet/lint-staged,Test & Release' 'active' '935366' 'Security Analysis' 'active' '14760081,
jsx-eslint/eslint-plugin-react,Tests: node.js' 'active' '4475461' 'Tests: pretest/posttest' 'active' '4475462' 'Publish Package to npm' 'active' '38194937' 'Automatic Rebase' 'active' '4475481' 'Release' 'active' '21094438' 'Require “Allow Edits”' 'active' '4475482' 'Smoke test' 'active' '12133033,SSuuppppoorrtteedd VVeerrssiioonnss' 'This is the list of versions of eslintpluginreact which are currently being' 'supported with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x     ' ' x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
xojs/xo,CI' 'active' '3941645,
microsoft/rushstack,CI' 'active' '37083360' 'Documentation Followup' 'active' '44427678' 'File Doc Tickets' 'active' '44433732,Microsoft takes the security of our software products and services seriously' 'which includes all source code repositories managed through our GitHub' 'organizations which include Microsoft Azure DotNet AspNet Xamarin and our' 'GitHub organizations' 'If you believe you have found a security vulnerability in any Microsoftowned' 'repository that meets Microsofts definition of a security vulnerability' 'please report it to us as described below' 'RReeppoorrttiinngg SSeeccuurriittyy IIssssuueess' 'PPlleeaassee ddoo nnoott rreeppoorrtt sseeccuurriittyy vvuullnneerraabbiilliittiieess tthhrroouugghh ppuubblliicc GGiittHHuubb iissssuueess' 'Instead please report them to the Microsoft Security Response Center MSRC at' 'httpsmsrcmicrosoftcomcreatereport' 'If you prefer to submit without logging in send email to securemicrosoftcom' 'If possible encrypt your message with our PGP key please download it from the' 'Microsoft Security Response Center PGP Key page' 'You should receive a response within  hours If for some reason you do not' 'please follow up via email to ensure we received your original message' 'Additional information can be found at microsoftcommsrc' 'Please include the requested information listed below as much as you can' 'provide to help us better understand the nature and scope of the possible' 'issue' '     Type of issue eg buffer overflow SQL injection crosssite scripting' '      etc' '     Full paths of source files related to the manifestation of the issue' '     The location of the affected source code tagbranchcommit or direct' '      URL' '     Any special configuration required to reproduce the issue' '     Stepbystep instructions to reproduce the issue' '     Proofofconcept or exploit code if possible' '     Impact of the issue including how an attacker might exploit the issue' 'This information will help us triage your report more quickly' 'If you are reporting for a bug bounty more complete reports can contribute to' 'a higher bounty award Please visit our Microsoft Bug Bounty Program page for' 'more details about our active programs' 'PPrreeffeerrrreedd LLaanngguuaaggeess' 'We prefer all communications to be in English' 'PPoolliiccyy' 'Microsoft follows the principle of Coordinated Vulnerability Disclosure
bartonhammond/snowflake,,
import-js/eslint-plugin-import,Automatic Rebase' 'active' '5446030' 'Require “Allow Edits”' 'active' '5446031' 'Tests: pretest/posttest' 'active' '5448748' 'Tests: node.js' 'active' '5448749' 'Tests: packages' 'active' '5449091,SSuuppppoorrtteedd VVeerrssiioonnss' 'Latest majorminor version is supported only for security updates' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'To report a security vulnerability please use the Tidelift security contact' 'Tidelift will coordinate the fix and disclosure
emacs-lsp/lsp-mode,Docs' 'active' '1179201' 'PR Labeler' 'active' '2598725' 'Lint' 'active' '6473610' 'CI' 'active' '1550741' 'pages-build-deployment' 'active' '16588134,
prettier/eslint-config-prettier,Check' 'active' '3905490' 'Test' 'active' '3905489,
vuejs/eslint-plugin-vue,CI' 'active' '15353279,
prettier/prettier-eslint,CI' 'active' '6248387' 'Release' 'active' '6451371' 'Mark stale issues and pull requests' 'active' '1374856,
dustinspecker/awesome-eslint,CI' 'active' '4127866,
jsx-eslint/eslint-plugin-jsx-a11y,Tests: node.js' 'active' '4532214' 'Tests: pretest/posttest' 'active' '4532215' 'Tests: readme' 'active' '20813300' 'Automatic Rebase' 'active' '4532099' 'Require “Allow Edits”' 'active' '4532100,Please email ljharb or see httpstideliftcomsecurity if you have a' 'potential security vulnerability to report
babel/babel-eslint,,
ixartz/Next-js-Boilerplate,CI' 'active' '40976055' 'Release' 'active' '40987640' 'Update dependencies' 'active' '42099842,
sindresorhus/eslint-plugin-unicorn,CI' 'active' '3802516' 'Smoke test' 'active' '4215816,
amilajack/eslint-plugin-compat,CodeQL' 'active' '4255854' 'Release' 'active' '3935688' 'Semantic PR Check' 'active' '3633648' 'Test' 'active' '4255724,
kunalkapadia/express-mongoose-es6-rest-api,,
nas5w/100-days-of-code-frontend,,
wesbos/eslint-config-wesbos,,
AlloyTeam/eslint-config-alloy,ci' 'active' '13662615' 'rulesCoverage' 'active' '13662616' 'pages-build-deployment' 'active' '20098818,
standard/eslint-config-standard,ci' 'active' '12195743,This document outlines security procedures and general policies for the' 'standard project' '     Reporting a Bug' '     Disclosure Policy' '     Comments on this Policy' 'RReeppoorrttiinngg aa BBuugg' 'The standard team and community take all security bugs in standard seriously' 'Thank you for improving the security of standard We appreciate your efforts' 'and responsible disclosure and will make every effort to acknowledge your' 'contributions' 'Report security bugs by emailing the lead maintainer at ferossferossorg' 'The lead maintainer will acknowledge your email within  hours and will send' 'a more detailed response within  hours indicating the next steps in handling' 'your report After the initial reply to your report the security team will' 'endeavor to keep you informed of the progress towards a fix and full' 'announcement and may ask for additional information or guidance' 'Report security bugs in thirdparty modules to the person or team maintaining' 'the module' 'DDiisscclloossuurree PPoolliiccyy' 'When the security team receives a security bug report they will assign it to a' 'primary handler This person will coordinate the fix and release process' 'involving the following steps' '     Confirm the problem and determine the affected versions' '     Audit code to find any potential similar problems' '     Prepare fixes for all releases still under maintenance These fixes will' '      be released as fast as possible to npm' 'CCoommmmeennttss oonn tthhiiss PPoolliiccyy' 'If you have suggestions on how this process could be improved please submit a' 'pull request
suanmei/callapp-lib,CodeQL' 'active' '8879577,
jsynowiec/node-typescript-boilerplate,Node.js CI' 'active' '607034,
ljlm0402/typescript-express-starter,npm publish' 'active' '39708,
TypeStrong/fork-ts-checker-webpack-plugin,CI/CD' 'active' '12379,
ericalli/static-site-boilerplate,,
Kocal/vue-web-extension,,
graphile/starter,End-to-end tests' 'active' '845556' 'Node CI' 'active' '25836' 'pgRITA' 'active' '2137282' 'production.Dockerfile CI' 'active' '123507' 'Windows Node CI' 'active' '2836993,SSuuppppoorrtteedd VVeerrssiioonnss' 'Security updates will typically only be applied to the latest release unless' 'you have a support contract with Graphile and have arranged otherwise' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you have a support contract please raise a ticket at the help desk and we' 'will get back to you as fast as we can' 'Otherwise please let Benjie know privately of any security vulnerabilities by' 'emailing benjiegraphileorg Benjie will get back to you as soon as he can' 'typically within  working days and will discuss the future steps' 'Graphile is a communityfunded opensource project so were sorry to say that' 'we cannot afford bug bounties at this time We can however send you some' 'PostGraphile stickers  
SimonZhangITer/VueDemo_Sell_Eleme,,
angular-eslint/angular-eslint,Auto-close dependabot PRs targeting integration test fixtures' 'active' '19826581' 'CI' 'active' '765528' 'Nx Migrate' 'active' '14551287' 'Semantic PR Title' 'active' '27548470' 'Renovate Update Integration Tests' 'active' '27551228,
BingKui/javascript-zh,,
theodorusclarence/ts-nextjs-tailwind-starter,Create Branch from Issue' 'active' '15716386' 'Issue Autolink' 'active' '15474292' 'Code Check' 'active' '14268640' 'release-please' 'disabled_manually' '30780493,
lydell/eslint-plugin-simple-import-sort,Check' 'active' '3444686' 'Test' 'active' '3444687,
gajus/eslint-plugin-flowtype,,
antfu/eslint-config,Release' 'active' '29940886,
jest-community/eslint-plugin-jest,.github/workflows/lint.yml' 'active' '249262' 'Lint' 'active' '20027' 'Check Markdown links' 'active' '34424685' 'Unit tests & Release' 'active' '20028' 'Prepare CI cache' 'active' '33457594' 'Smoke test' 'active' '16908908' 'Test' 'active' '33457595,
ModusCreateOrg/budgeting,,
liyupi/sql-father-frontend-public,,
FountainJS/generator-fountain-webapp,,
mysticatea/eslint-plugin-node,CI' 'active' '181975' 'CI' 'active' '55074,
mantoni/eslint_d.js,Build' 'active' '4859189,
SonarSource/eslint-plugin-sonarjs,.github/workflows/release.yml' 'active' '7940468,
sheerun/prettier-standard,,
SublimeLinter/SublimeLinter-eslint,CI' 'active' '30543157,
leonidlebedev/javascript-airbnb,,
davellanedam/node-express-mongodb-jwt-rest-api-skeleton,,
testing-library/eslint-plugin-testing-library,Run' 'active' '6715902' 'Pipeline' 'active' '6774012' 'Smoke test' 'active' '15779253,
typescript-eslint/tslint-to-eslint-config,,
madlabsinc/mevn-cli,CI' 'active' '3114097,
gajus/eslint-plugin-jsdoc,,
prettier/prettier-atom,Check for Dist Changes' 'active' '12416962' 'ESLint' 'active' '12416826' 'Flow' 'active' '12416924' 'Jest' 'active' '12417011' 'Prettier' 'active' '12416893,
manuelbieh/react-ssr-setup,,
ts-safeql/safeql,CI' 'active' '34322206' 'Release' 'active' '34534739,
aeksco/react-typescript-web-extension-starter,,
wemake-services/wemake-vue-template,Build' 'active' '5449' 'misspell' 'active' '825867,
postlight/serverless-typescript-starter,,
chikara-chan/react-isomorphic-boilerplate,,
napi-rs/node-rs,CI' 'active' '1125963' 'Lint' 'active' '3955873,
WeAreAthlon/frontend-webpack-boilerplate,CodeQL' 'active' '7112862,SSuuppppoorrtteedd VVeerrssiioonnss' 'The following release versions of the template are currently being supported' 'with security updates' 'VVeerrssiioonn SSuuppppoorrtteedd' 'x     ' ' x   ' 'RReeppoorrttiinngg aa VVuullnneerraabbiilliittyy' 'If you discover a security issue in this webpack boilerplate please report it' 'by sending an email to plamenathlonsofiacom' 'This will allow us to assess the risk and make a fix available before we add a' 'bug report to the GitHub repository' 'Thanks for helping make this boilerplate safe for everyone
pinterest/esprint,Main workflow (PR)' 'active' '204666' 'Main workflow (PR)' 'active' '87378,If you discover a security issue in this project please report it using' 'Bugcrowd' 'This will allow us to assess the risk and make a fix available before we' 'publish a public bug report' 'Thanks for helping us make our software safe for everyone
B2o5T/graphql-eslint,release' 'active' '2793118' 'test' 'active' '9465681' 'pr' 'active' '32177126,
vmasto/express-babel,,
